Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category,FullName,User ID
29401,Robyn,Ross,M,30/10/1962,248.27,2024-09-07,Taylor-Carrillo,Clothing,Christopher Harmon,USER__044
77735,Anthony,Fowler,F,21/10/1997,87.06,2024-11-18,"Chavez, Hawkins and Cook",Restaurant,Scott Chase,USER__045
397475,David,Burke,F,24/10/1985,651.34,2024-11-03,Patrick-Smith,Electronics,Joseph Jones,USER__047
811812,Dalton,Monroe,,20/10/2002,81.8,2024-11-11,"Williams, Carter and Clark",Restaurant,Patrick Knight,USER__116
387524,Christopher,Williamson,M,27/10/1972,1020.31,2024-10-14,"Smith, Long and Copeland",Travel,Shannon Duke,USER__048
987266,Benjamin,Long,,31/10/1957,709.69,2024-12-30,Lee LLC,Electronics,Denise Mathews,USER__152
693241,Gina,Hernandez,F,23/10/1988,167.28,2024-12-27,"Quinn, Fisher and Wilson",Cosmetic,Madison Liu,USER__153
515815,Thomas,Jones,F,29/10/1965,11.93,2024-09-05,Williams Inc,Restaurant,Kristin Richardson,USER__118
203097,Linda,Kelly,F,26/10/1978,364.49,2024-09-02,Newman-Chavez,Market,James Stewart,USER__050
257717,Charles,Thomas,M,30/10/1963,2654.65,2024-10-04,Miller-Meza,Travel,Harold Smith,USER__052
621405,Katherine,Schroeder,M,26/10/1976,951.1,2025-01-11,Young LLC,Electronics,Sherri Rich,USER__198
125572,Travis,Hurley,F,1/11/1952,875.45,2024-11-15,"Young, Dunn and Stevens",Electronics,Donald Glass,USER__119
771969,Marie,Rivers,M,1/11/1954,13.3,2024-12-11,Miller-Fuentes,Restaurant,Roger Riley,USER__058
494807,Elizabeth,Miller,F,22/10/1992,87.41,2024-12-09,Williams PLC,Restaurant,Ashley Campbell,USER__176
67164,Kristina,Ferguson,F,29/10/1967,1625.15,2024-12-26,Butler-Hoffman,Travel,Richard Williams,USER__060
857998,Andrew,Solomon,M,2/11/1949,272.34,2024-10-10,"Harper, Baird and Murphy",Clothing,Sean Reilly,USER__121
800233,Lynn,Bowman,M,28/10/1968,62.42,2024-12-24,"Williams, Nguyen and Hicks",Electronics,Melissa Turner,USER__061
591323,Christian,Castillo,M,24/10/1984,299.04,2024-11-07,Thomas Inc,Clothing,Matthew Moody,USER__122
700450,Cynthia,Frazier,F,20/10/2002,681.18,2024-09-23,Smith-Crawford,Electronics,Anthony Armstrong,USER__157
961743,Ryan,Riley,M,19/10/2004,250.65,2024-10-25,"Jensen, Scott and Wright",Clothing,Richard Lowery,USER__178
92265,Christina,Harrell,M,26/10/1976,62.51,2025-01-11,Dodson-Rogers,Restaurant,Joan Marquez,USER__188
440023,Audrey,Brown,F,1/11/1955,490.31,2024-11-07,Weaver PLC,Electronics,Kevin Hensley,USER__064
900266,Marcus,Roberts,,2/11/1950,28.07,2024-10-26,"Cruz, Crosby and Davies",Restaurant,Jose Green,USER__065
88005,Lynn,Riley,F,25/10/1982,772.32,2024-09-14,"Hughes, Murphy and Garcia",Travel,Kimberly Gonzalez,USER__067
623391,Nicole,Mays,M,25/10/1980,46.27,2024-10-07,Prince-Peck,Cosmetic,Sean Rodriguez,USER__001
221862,Amy,Chase,F,20/10/2001,185.27,2024-11-11,Williams LLC,Clothing,Jacob Williams,USER__125
954817,Anthony,Hoffman,F,29/10/1966,271.16,2024-11-08,Mcclain-Rodriguez,Clothing,Nathan Snyder,USER__002
222717,Kara,Nelson,M,23/10/1989,382.02,2024-12-13,"Mercado, Rodriguez and Hamilton",Electronics,Crystal Knapp,USER__072
5526,Rodney,Powers,M,1/11/1954,169.51,2024-12-25,Weber-Livingston,Market,Kelsey Pena,USER__003
521682,Robert,Knight,F,22/10/1994,132.3,2024-12-18,"Roy, Wilson and Harrison",Cosmetic,Denise Porter,USER__004
521959,Lisa,Poole,M,31/10/1959,783.53,2024-10-23,Parks PLC,Electronics,Alexander Richardson,USER__005
505337,Michael,Hernandez,F,22/10/1995,194.87,2024-10-02,"Martin, Lopez and Avila",Market,Kimberly Ball,USER__006
436784,Ann,Martin,M,30/10/1960,593.24,2024-09-04,Scott PLC,Electronics,Chad Reese,USER__128
915824,Cindy,Ward,M,30/10/1960,70.75,2024-10-21,Ford-Callahan,Market,Michelle Holden,USER__180
190153,Gabriel,Short,M,21/10/1998,910.46,2024-11-13,Mueller-Kramer,Electronics,Steven Smith,USER__163
312736,Adam,Zimmerman,F,28/10/1971,75.15,2024-10-12,Cunningham-Johnson,Market,Robert Rice,USER__129
169839,Lori,Hamilton,F,24/10/1986,105.68,2024-12-18,Roberts-Lester,Cosmetic,Jessica White,USER__011
143257,Barbara,Campos,M,30/10/1960,2185.83,2024-12-16,"Foster, Jenkins and Collins",Travel,Kimberly Ross,USER__182
51288,Angela,Smith,M,25/10/1983,68.85,2025-01-05,"Rivera, Martin and Thomas",Restaurant,Brian Jones,USER__164
168771,Brandon,Lara,,23/10/1988,447.12,2024-10-19,Jones Inc,Market,William Contreras,USER__077
197420,Ian,Moody,,21/10/1998,84.59,2024-11-27,Stewart-Charles,Cosmetic,Adam Hansen,USER__078
829141,Haley,Newman,F,27/10/1973,157.41,2024-09-28,Taylor Inc,Cosmetic,Amy Mercer,USER__130
9736,Brian,Carpenter,F,21/10/1998,72.46,2024-10-18,"Fox, Bowers and Baker",Market,Darlene Tucker,USER__014
124684,Jennifer,Goodwin,M,30/10/1962,80.59,2024-11-03,"Hall, Robbins and Scott",Market,Hannah Maynard,USER__079
191160,Sean,Thomas,F,20/10/2001,32.85,2024-09-11,Johnson and Sons,Cosmetic,Emily Mcdaniel,USER__080
685931,Rebecca,Kennedy,,25/10/1983,114.12,2024-09-11,Aguilar-Clements,Cosmetic,Katherine Howard,USER__132
782906,Michael,Morrison,F,22/10/1993,1260.55,2024-09-07,Swanson and Sons,Travel,Michael Huang,USER__081
986118,Kelly,Yates,,21/10/1996,286.2,2024-11-28,Moore Ltd,Electronics,Justin Mathews,USER__085
308031,Austin,Murphy,F,31/10/1959,124.55,2024-09-11,Mcclain and Sons,Cosmetic,Matthew Hobbs,USER__165
641167,Andrew,Phillips,M,28/10/1971,90.22,2024-10-22,Richard-Matthews,Restaurant,Joshua Burgess,USER__086
346983,Emily,Cooper,F,30/10/1961,62.05,2024-10-14,"Castillo, Moore and White",Restaurant,Mary Pittman,USER__087
597332,Krystal,Wells,F,21/10/1999,17.92,2025-01-06,Hood PLC,Restaurant,Ashley Carr,USER__025
176736,Michael,Todd,M,27/10/1972,318.17,2024-09-09,"Bailey, Copeland and Webb",Market,Christina Ellis,USER__090
677720,Loretta,Taylor,,20/10/2000,165.12,2024-10-06,Li-Bradley,Cosmetic,John Woods,USER__026
725366,Robert,Harding,F,28/10/1970,351.33,2024-10-30,"Sanchez, Hughes and Gilbert",Market,Keith Clark,USER__092
194188,Richard,Knight,M,31/10/1956,171.63,2024-10-06,"Parsons, Villanueva and Malone",Clothing,Alejandro Reed,USER__167
93317,Jonathan,Hobbs,F,30/10/1962,23.75,2024-10-13,"Thompson, Wood and Costa",Cosmetic,Amber Taylor,USER__134
644911,Lori,Mack,M,22/10/1993,1146.75,2024-12-16,"Mitchell, Thompson and Hoffman",Travel,Christy Ramos,USER__030
505789,Vincent,Cole,M,24/10/1987,16.09,2024-10-19,Wilson LLC,Cosmetic,Kimberly Klein,USER__137
919793,Kathleen,Brown,F,29/10/1967,56.25,2024-12-15,"Dixon, Brown and Gonzalez",Restaurant,Charles Glover,USER__096
777008,Patrick,Turner,F,27/10/1975,255.39,2024-10-04,Gibbs Inc,Clothing,Joy Padilla,USER__099
62993,Tammy,Levine,M,22/10/1995,81.63,2024-11-21,Daniel Ltd,Market,Andrew Armstrong,USER__033
814221,Charles,Villarreal,,28/10/1971,34.18,2024-11-02,Brooks Group,Cosmetic,Nicole Kaufman,USER__101
196114,James,Perkins,,23/10/1990,1231.64,2024-12-01,Gonzalez PLC,Travel,Hector Saunders,USER__141
856632,Calvin,Friedman,M,26/10/1979,685.64,2024-11-22,"Barnett, Henderson and Medina",Electronics,Jesse Clark,USER__142
337775,Jack,Reed,F,19/10/2005,219.8,2024-12-15,Becker and Sons,Market,Catherine Evans,USER__144
957579,Dalton,Mclean,F,1/11/1954,281.39,2024-10-06,Walker Group,Clothing,Andres Mckinney,USER__145
100243,Brianna,Burgess,F,20/10/2003,115.16,2024-10-26,Abbott-Rodriguez,Cosmetic,Lindsay Thompson,USER__102
242502,Christina,Stout,F,27/10/1972,351.86,2024-12-29,"Gallegos, Phillips and Glass",Market,Lisa Chavez,USER__173
340498,Jessica,Greene,M,27/10/1973,1583.27,2024-12-06,"Crawford, Clark and Vazquez",Travel,Patricia Jordan,USER__037
692102,Valerie,Miller,M,27/10/1972,335.96,2024-12-28,West-Osborne,Electronics,Samuel Cabrera,USER__146
72368,Marvin,Scott,M,29/10/1964,68.58,2024-11-05,Wilson LLC,Cosmetic,Elizabeth Johnson,USER__104
35730,Katie,Bowers,M,29/10/1965,140.18,2024-12-18,"Miller, Wright and Mitchell",Cosmetic,Christopher Lewis,USER__105
289294,Mario,Calderon,M,29/10/1967,282.23,2024-09-05,"Jackson, Baker and Bruce",Clothing,Stephanie Tran,USER__038
721030,Richard,Mcgee,M,30/10/1961,59.84,2024-09-07,Thornton-Simmons,Cosmetic,Diane Hudson,USER__039
455773,Lisa,Barnes,F,29/10/1964,2511.94,2024-12-15,"Chang, Harris and Turner",Travel,Carrie Nguyen,USER__191
299925,Steven,Farrell,M,21/10/1998,5.61,2024-10-03,Lewis and Sons,Market,Kimberly Bennett,USER__192
745839,Joseph,Davis,,20/10/2002,22.25,2025-01-10,Mathis-Woods,Restaurant,Wayne Madden,USER__111
738125,Jose,Smith,F,29/10/1967,2184.21,2024-11-18,Small Group,Travel,Sarah Mann,USER__112
688087,Mary,Gates,M,1/11/1954,84.39,2024-09-01,Lewis LLC,Clothing,Brenda Haas,USER__114
316424,Joseph,Mitchell,M,25/10/1981,30.16,2025-01-09,"Gonzalez, Parker and Sanchez",Restaurant,Anita Ramirez,USER__187
778448,Amy,Stein,M,25/10/1980,357.51,2024-10-09,"Watts, Carpenter and Anderson",Market,Deborah Leonard,USER__115
749564,Jason,Little,M,24/10/1984,46.81,2025-01-02,Monroe-Thomas,Restaurant,Christopher Harmon,USER__044
344505,Amanda,Callahan,M,31/10/1956,21.7,2024-11-16,"Schultz, Lewis and Alvarado",Cosmetic,Erika Vazquez,USER__046
800472,Jacob,Nguyen,M,30/10/1960,25.52,2024-11-13,Garcia-Parsons,Restaurant,Joseph Jones,USER__047
232080,Beth,Olson,M,30/10/1960,2579.3,2024-09-08,Zuniga-Lee,Travel,Patrick Knight,USER__116
970447,Todd,Christian,,2/11/1951,2739.45,2024-10-11,"Gibson, Wright and Bass",Travel,Denise Mathews,USER__152
870949,Christian,Wilson,M,26/10/1977,136.57,2024-12-16,"Cox, Carlson and Green",Cosmetic,Michael Yang,USER__049
723154,Matthew,Little,F,2/11/1949,461.25,2024-10-26,"Fowler, Rodriguez and Owens",Market,Madison Liu,USER__153
694679,Samuel,Hubbard,M,31/10/1956,255.98,2024-12-14,Gutierrez-Sanders,Electronics,Mark Anderson,USER__051
258840,Kayla,Rasmussen,F,27/10/1972,349.35,2024-10-21,"Daugherty, Pham and Crawford",Market,Kyle Wade,USER__154
694395,Nicole,Webb,M,31/10/1956,1859.89,2024-09-13,"Vasquez, Moore and Pena",Travel,Christopher Campbell,USER__155
415301,Wesley,Adams,M,29/10/1967,27.2,2024-10-30,Jackson PLC,Cosmetic,John Davis,USER__057
542581,Shawn,Gonzalez,M,20/10/2001,34.25,2025-01-06,Davis-Mcneil,Cosmetic,Roger Riley,USER__058
998031,Tammy,Andersen,F,24/10/1986,1009.11,2024-10-03,Ayers-Norris,Travel,Richard Williams,USER__060
883645,Ashley,Reynolds,M,22/10/1992,595.27,2025-01-07,Terry LLC,Electronics,Kathy Maldonado,USER__120
643275,Samantha,Bridges,M,23/10/1988,69.63,2024-09-24,Dominguez-Camacho,Cosmetic,Amy Powell,USER__197
891755,Anthony,May,M,21/10/1999,16.57,2024-09-19,Hayes-Pratt,Cosmetic,Barbara Collins,USER__068
753097,Joshua,Mcknight,F,23/10/1991,315.91,2024-12-31,Davenport Inc,Market,Amy Davis,USER__159
789173,Brian,Warren,,27/10/1973,73.06,2024-11-06,Wilson-Brown,Restaurant,Jacqueline Gordon,USER__160
832759,Richard,Price,F,21/10/1998,975.7,2024-12-14,Lynch-Roman,Travel,Jennifer Villegas,USER__069
357140,Sheryl,Lopez,M,29/10/1967,197.93,2024-11-05,"Anderson, Martinez and Luna",Market,Sean Rodriguez,USER__001
809017,Kimberly,Collins,M,23/10/1988,2947.66,2024-10-19,Miller LLC,Travel,Thomas Shaw,USER__126
536096,Marc,Johnson,M,25/10/1981,520.03,2024-12-06,Miller Inc,Electronics,Alexander Richardson,USER__005
313588,Justin,Fuentes,M,25/10/1980,52.73,2024-11-27,Juarez-Garner,Restaurant,Christopher Harris,USER__127
386941,Sara,Reyes,M,31/10/1957,69.72,2024-09-22,Blackwell Group,Clothing,Amber Brown,USER__008
321245,Donna,Willis,,31/10/1956,127.55,2024-10-20,Hoffman-Johnson,Cosmetic,Robert Rice,USER__129
719241,Margaret,Johnston,F,25/10/1981,270.94,2024-11-12,Castillo-Carson,Electronics,Sara Michael,USER__076
432572,Katherine,Campbell,,22/10/1995,117.6,2024-10-02,Hayes-Barry,Electronics,Anthony Miller,USER__181
466687,April,Tran,F,2/11/1948,896.59,2024-12-20,Davila-Dillon,Travel,Kimberly Ross,USER__182
743023,William,Hogan,F,27/10/1975,26.26,2024-11-10,Frank-Knapp,Restaurant,Brian Jones,USER__164
936645,Kristina,French,M,30/10/1962,43.87,2024-10-27,"Ortiz, Hicks and Aguilar",Clothing,William Contreras,USER__077
271432,Elizabeth,Lam,M,26/10/1978,803.1,2024-11-18,Bryant-Morales,Electronics,Adam Hansen,USER__078
705451,John,Allen,M,20/10/2003,1157.78,2024-10-21,Sanchez LLC,Travel,Betty Atkinson,USER__183
711938,Pamela,Turner,F,31/10/1959,1098.25,2024-09-21,"Smith, Cruz and Wood",Travel,Pamela Nguyen,USER__012
267320,Elizabeth,Figueroa,M,24/10/1984,270.23,2024-09-28,"Wallace, Nunez and Flynn",Clothing,Sarah Warner,USER__184
202277,Victoria,Wright,,19/10/2004,97.27,2024-09-02,"Perez, Johnson and Thompson",Cosmetic,Amy Mercer,USER__130
787847,Christian,Wells,M,2/11/1949,58.21,2024-11-04,"Cantrell, Reyes and Calhoun",Restaurant,Darlene Tucker,USER__014
113860,Cynthia,Mueller,F,21/10/1999,102.98,2024-11-12,"Oconnell, Martinez and Hahn",Electronics,Hannah Maynard,USER__079
516585,Kelsey,Hudson,M,26/10/1977,109.65,2024-12-23,Hughes-Wallace,Electronics,Benjamin Rice,USER__131
227498,Frederick,Lynch,M,22/10/1994,113.69,2024-09-03,Barnes-Morgan,Clothing,Jason Johnson,USER__015
332265,Kristi,Anderson,F,21/10/1997,43.79,2024-12-03,Valenzuela-Kirby,Restaurant,Scott Harrison,USER__193
126603,Jeffrey,Torres,M,25/10/1982,479.7,2024-12-07,Sullivan PLC,Electronics,Katherine Howard,USER__132
963979,Jennifer,Williams,M,21/10/1999,93.4,2024-12-18,"Sheppard, Richardson and Atkins",Restaurant,Kevin Harris,USER__017
359238,Jessica,Simon,M,24/10/1987,2050.91,2024-09-15,Garrett Group,Travel,Jose Gould,USER__018
217406,Elizabeth,Smith,M,29/10/1965,92.48,2024-09-20,Barrera-Lawson,Restaurant,Michael Huang,USER__081
621054,Erin,Butler,,30/10/1962,877.07,2024-11-26,Turner-Harding,Electronics,Melanie Greene,USER__020
337411,Justin,Singleton,M,21/10/1997,2161.86,2024-10-13,Johnson-Conley,Travel,Joshua Burgess,USER__086
897004,Ellen,Cole,M,22/10/1993,495.14,2024-09-26,"Robinson, Lawrence and Proctor",Market,Leslie Campbell,USER__024
811732,Thomas,Moran,M,28/10/1969,253.71,2024-10-02,"Snyder, Rogers and Chase",Clothing,Jeffery Morgan,USER__166
114982,Jennifer,Lewis,M,26/10/1978,174.9,2024-11-13,Myers and Sons,Cosmetic,Juan Kelly,USER__089
58954,Alison,Carson,F,23/10/1988,437.2,2024-09-17,"Summers, Dudley and Smith",Travel,Christina Ellis,USER__090
953380,April,Rivera,F,25/10/1983,23.81,2024-09-06,Fields-Nunez,Cosmetic,Martha Gonzales,USER__091
833217,Douglas,Adkins,F,31/10/1959,60.16,2024-10-21,Cline Group,Cosmetic,John Woods,USER__026
310164,Kirk,Gomez,F,24/10/1986,42.04,2024-10-03,"Patrick, Walker and Thornton",Restaurant,Alejandro Reed,USER__167
926442,Kenneth,Wright,M,25/10/1982,83.97,2024-11-22,Beck LLC,Cosmetic,Michael Hines,USER__027
477648,Brent,Grant,M,29/10/1966,315.21,2024-11-10,"Boone, Williams and Conley",Electronics,Fernando Oliver,USER__032
882106,Stacy,Gordon,M,25/10/1983,213.66,2024-10-15,Clayton Group,Market,Charles Glover,USER__096
822214,Eric,Gonzalez,,2/11/1949,49.54,2024-09-23,Davis and Sons,Restaurant,Aaron Mckee,USER__168
844529,Jessica,Hudson,F,23/10/1990,50.41,2024-12-16,"Johnson, Kennedy and Welch",Clothing,Timothy Collier,USER__170
290866,Adam,Bruce,M,28/10/1968,23.58,2025-01-04,"Shaffer, Shepherd and Conley",Restaurant,Courtney Johnson,USER__098
27641,Ronnie,Walker,F,28/10/1970,174.3,2024-11-23,Nunez-Walker,Electronics,Lawrence Williams,USER__100
152717,Ray,Mcbride,M,26/10/1979,127.14,2024-11-12,Montgomery Group,Market,Anthony Arnold,USER__139
429357,Sonya,Lewis,M,25/10/1980,920.21,2024-12-11,Perkins-Jones,Electronics,Hector Saunders,USER__141
404484,April,Henry,F,26/10/1978,102.22,2024-10-04,Sanchez PLC,Electronics,Rebecca Gamble,USER__143
803721,Jennifer,Fisher,F,19/10/2005,188.2,2024-11-28,Oneal-Taylor,Clothing,Catherine Evans,USER__144
889474,Anthony,Hart,F,26/10/1978,1793.9,2024-10-06,Ramirez PLC,Travel,Andres Mckinney,USER__145
855725,Tara,Taylor,M,1/11/1953,82.18,2024-09-27,"Huff, Meza and Collins",Cosmetic,Lindsay Thompson,USER__102
163102,David,Foster,F,26/10/1978,706.2,2024-12-09,Brennan Group,Electronics,Raymond Ayala,USER__035
157056,Jason,Marks,,28/10/1969,90.41,2024-12-06,Ramirez and Sons,Restaurant,Alison Leon,USER__103
305276,Jeffrey,Wood,M,23/10/1988,403.67,2024-09-06,"Sanders, Campbell and Armstrong",Market,Patricia Jordan,USER__037
554173,Daniel,Grant,F,30/10/1960,44.91,2024-10-08,Mcmahon and Sons,Restaurant,Samuel Cabrera,USER__146
683179,Jane,Bruce,F,26/10/1976,486.33,2024-10-17,Wright Inc,Electronics,Elizabeth Johnson,USER__104
22791,Craig,Rogers,M,20/10/2003,99.59,2024-10-26,"Lowe, Morales and Hardy",Restaurant,Stephanie Tran,USER__038
252517,Tracy,Valentine,M,21/10/1996,148.31,2024-12-19,Jackson-Edwards,Cosmetic,Diane Hudson,USER__039
316843,Kathleen,Anderson,M,22/10/1993,252.71,2025-01-09,Dalton-Mendoza,Clothing,Michael Williams,USER__040
386614,David,Carpenter,,21/10/1999,10.24,2024-10-30,"Walker, Rodriguez and Kelly",Restaurant,Shannon Ruiz,USER__109
422743,Megan,Singh,,28/10/1969,55.89,2024-11-10,"Marsh, Brown and Smith",Market,Michael Paul,USER__110
534488,Alexa,Hubbard,M,20/10/2001,867.52,2024-10-24,Robertson PLC,Electronics,Lisa Morse,USER__042
839489,John,Wright,M,2/11/1949,42.51,2024-09-18,Campbell Inc,Restaurant,Sarah Mann,USER__112
891800,Evelyn,King,M,1/11/1952,2546.38,2024-09-24,Wu-Brown,Travel,Anita Ramirez,USER__187
871779,Rebecca,Galvan,F,30/10/1961,77.28,2024-10-08,Moore Group,Clothing,Shannon Duke,USER__048
101384,Rebecca,Black,F,23/10/1989,82.25,2024-12-26,Jenkins-Perkins,Cosmetic,Kyle Wade,USER__154
763819,Leonard,Stevens,M,27/10/1972,258.58,2024-09-30,"Chen, Knight and Jones",Market,Harold Smith,USER__052
642458,Daniel,Harding,M,31/10/1958,1778.92,2024-10-25,"Graham, Sutton and Brooks",Travel,James Parker,USER__053
932558,Anthony,Martinez,,31/10/1959,459.67,2024-09-01,George-Mitchell,Market,Sherri Rich,USER__198
655536,David,Johnson,F,28/10/1971,989.74,2024-10-21,"Simon, Jones and Thompson",Electronics,Donald Glass,USER__119
626650,Albert,Ellis,F,31/10/1958,299.17,2024-11-16,Hardin-Jackson,Market,Christopher Reynolds,USER__156
747075,Angela,Mckee,M,1/11/1954,230.49,2024-11-02,"Hammond, Horton and Baker",Market,Ashley Campbell,USER__176
524111,Marissa,Myers,M,2/11/1951,792.71,2024-12-22,Cooper-Sampson,Travel,Gwendolyn Wiley,USER__200
332819,Joshua,Clarke,F,27/10/1975,2727.69,2024-10-09,Parker and Sons,Travel,Kathy Maldonado,USER__120
507584,Phillip,Allen,F,1/11/1953,155.61,2024-10-07,Norris-Garcia,Cosmetic,Amy Powell,USER__197
586003,Leslie,Wall,M,19/10/2005,58.84,2024-09-03,Smith and Sons,Restaurant,Matthew Moody,USER__122
411546,James,Harrison,M,23/10/1988,1977.86,2024-11-08,Crawford-Griffin,Travel,Richard Lowery,USER__178
697432,Ashley,Davis,M,23/10/1990,122.73,2024-09-26,Garcia and Sons,Cosmetic,Joan Marquez,USER__188
687345,Carol,Peterson,F,23/10/1991,317.34,2024-10-16,"Morris, Meza and Gardner",Electronics,Kevin Hensley,USER__064
690050,Katherine,Williams,M,29/10/1966,81.5,2024-09-06,Johnson-Beck,Restaurant,Jose Green,USER__065
934369,Kristin,Martin,M,29/10/1966,2417.48,2025-01-01,Davis-Steele,Travel,Erin Baker,USER__066
656282,James,Bradshaw,,25/10/1980,949.91,2024-09-08,"Olson, Tanner and Molina",Electronics,Barbara Collins,USER__068
484595,Logan,Singleton,F,23/10/1989,199.02,2024-10-25,Stewart Ltd,Cosmetic,David Morgan,USER__179
487179,Shawn,Waters,M,23/10/1990,16.59,2024-11-18,Wang-Chavez,Restaurant,David Barber,USER__161
987606,Christopher,Mcneil,F,24/10/1985,11.34,2024-11-11,"Wang, Mendoza and Foster",Restaurant,Linda Pittman,USER__189
848972,Michael,Mccoy,M,28/10/1971,117.1,2024-11-30,"Harper, Collins and Fisher",Clothing,Jennifer Villegas,USER__069
931056,Geoffrey,Orozco,F,24/10/1985,89.63,2024-11-10,"Figueroa, Owens and Clark",Restaurant,Nathan Snyder,USER__002
208492,John,Rivera,F,20/10/2001,124.77,2024-10-18,Shelton-Mitchell,Clothing,Crystal Knapp,USER__072
673411,Cindy,Bender,F,21/10/1996,1826.01,2024-12-05,Acosta-Wall,Travel,Denise Porter,USER__004
685228,Michael,Miller,F,1/11/1955,332.71,2024-12-23,Dougherty Group,Electronics,Hunter Peters,USER__073
789993,Brian,Harper,M,21/10/1999,149.87,2024-11-25,"Williams, Perez and Perez",Market,Christopher Harris,USER__127
299639,Patrick,Owens,F,22/10/1993,30.82,2024-11-08,Moore-Hughes,Restaurant,Amber Brown,USER__008
684268,Mark,Young,F,28/10/1969,904.28,2024-10-15,Giles-Anderson,Electronics,Amy Pierce,USER__009
874189,Dennis,Davis,F,22/10/1993,407.55,2024-11-06,Johnson and Sons,Market,Elizabeth Barnes,USER__074
421276,Caleb,Ramsey,,26/10/1977,38.85,2024-10-16,Douglas LLC,Cosmetic,Daniel Pitts,USER__010
567814,Christine,Cabrera,F,25/10/1982,232.11,2024-10-01,Wise PLC,Market,Sara Michael,USER__076
838487,Christopher,Smith,F,28/10/1970,525.36,2024-10-27,Washington Ltd,Electronics,Kimberly Ross,USER__182
409152,Melissa,Webster,M,1/11/1953,173.44,2024-11-07,"Smith, Hill and Gilmore",Electronics,Brian Jones,USER__164
872018,Alyssa,Sanchez,M,1/11/1953,15.23,2024-10-18,"Davis, Curtis and Johnson",Restaurant,William Contreras,USER__077
939485,Christina,Moore,F,29/10/1967,407.32,2024-11-20,Terry-Boyd,Electronics,Betty Atkinson,USER__183
400288,Dorothy,Munoz,F,25/10/1982,588.79,2024-09-25,"Rios, Holloway and Jones",Electronics,Aaron Martinez,USER__013
275855,Garrett,Allen,F,2/11/1950,169.46,2024-10-29,Baker Ltd,Clothing,Darlene Tucker,USER__014
81379,Jose,Haney,F,24/10/1986,386.16,2024-09-13,"Lewis, Espinoza and Cooke",Electronics,Katherine Howard,USER__132
310563,Briana,Powell,F,24/10/1984,38.63,2024-09-18,Daniel PLC,Market,Kevin Harris,USER__017
510624,Carol,Lawson,F,23/10/1989,209.75,2024-09-09,Morales-Young,Market,Jose Gould,USER__018
488881,Michael,Vargas,F,1/11/1955,69.69,2024-11-29,Graves-Le,Restaurant,Michael Huang,USER__081
412112,Thomas,Jones,M,2/11/1949,568.84,2024-12-30,"Williams, Wheeler and Smith",Electronics,Dana Hunt,USER__082
282223,Tracy,Roy,F,26/10/1978,184.18,2024-09-27,Barrera Inc,Clothing,Sydney Spencer,USER__185
14745,Brenda,Murphy,M,24/10/1984,518.98,2024-10-13,Hill Group,Travel,Melanie Greene,USER__020
128704,Rita,Howe,M,23/10/1991,955.96,2024-10-22,Finley Ltd,Electronics,Anthony Hoffman,USER__195
827687,Patty,Moore,M,25/10/1981,276.27,2024-10-18,Hines-Wheeler,Clothing,Michelle Kim,USER__021
651499,Robert,Smith,M,26/10/1978,54.17,2024-10-14,Mcdonald Inc,Restaurant,Matthew Aguilar,USER__133
749512,Kaitlyn,Bowman,F,23/10/1988,2197.55,2024-09-23,Fox LLC,Travel,Ann Sullivan,USER__022
868254,Samantha,Moore,M,1/11/1954,197.21,2024-09-17,Rodriguez-Cardenas,Market,Joshua Burgess,USER__086
420690,Sergio,Abbott,M,23/10/1990,70.42,2025-01-07,Hinton LLC,Clothing,Sabrina White,USER__023
247327,Haley,Noble,M,28/10/1970,681.2,2024-11-02,Henderson and Sons,Electronics,Christina Ellis,USER__090
660934,Jeffery,Soto,M,31/10/1959,10.17,2024-12-14,Gardner Group,Restaurant,Martha Gonzales,USER__091
344778,Kristina,Jackson,F,30/10/1962,61.69,2024-11-25,"Floyd, Williams and Carlson",Cosmetic,John Woods,USER__026
834380,Joshua,Deleon,F,29/10/1967,2517.3,2025-01-06,"Johnson, Yoder and Marks",Travel,Keith Clark,USER__092
771991,Anthony,Robinson,,1/11/1953,87.96,2024-11-14,"Fox, Brown and Walsh",Restaurant,Amber Taylor,USER__134
46210,Shelby,Smith,F,29/10/1966,70.08,2024-09-05,"Swanson, Cox and Tucker",Cosmetic,Michael Hines,USER__027
813101,Jennifer,Freeman,M,29/10/1966,174.77,2024-09-10,"Arellano, Nelson and Pratt",Cosmetic,Nicholas Jones,USER__093
709775,Cory,Lawson,M,27/10/1974,88.43,2024-09-09,Patterson PLC,Cosmetic,Christy Ramos,USER__030
856570,Teresa,Johnston,F,24/10/1984,373.39,2024-11-14,Welch-Mosley,Market,Douglas Martin,USER__031
544431,Tammy,Williams,F,31/10/1956,77.25,2024-11-28,Hayes and Sons,Market,Fernando Oliver,USER__032
712038,Tanya,Summers,M,21/10/1997,61.24,2024-11-07,"Hall, Austin and Brown",Cosmetic,Margaret Carter,USER__095
517283,Cheryl,Hammond,M,1/11/1953,208.22,2024-09-10,Patterson LLC,Market,Charles Glover,USER__096
71094,Mark,Hanson,,2/11/1948,50.44,2025-01-04,Smith LLC,Restaurant,Derrick Aguilar,USER__097
742760,Nathaniel,Thompson,,26/10/1977,80.69,2024-12-28,"Sanchez, Carlson and Mejia",Clothing,Kurt Dennis,USER__169
